CityTownId,StateProvinceId,CityTownName
15479,27,Hilger
15480,30,Hill
15481,13,Hill City
15482,43,Hill City
15483,24,Hill City
15484,17,Hill City
15485,45,Hill Country Village
15486,18,Hill Top
15487,43,Hilland
15488,21,Hillandale
15489,33,Hillburn
15490,33,Hillcrest
15491,14,Hillcrest
15492,45,Hillcrest
15493,10,Hillcrest Heights
15494,21,Hillcrest Heights
15495,4,Hillemann
15496,39,Hiller
15497,25,Hillhouse
15498,36,Hilliard
15499,10,Hilliard
15500,39,Hilliards
15501,45,Hillister
15502,23,Hillman
15503,24,Hillman
15504,6,Hillrose
15505,24,Hills
15506,16,Hills
15507,36,Hills and Dales
15508,45,Hills Prairie
15509,18,Hillsboro
15510,27,Hillsboro
15511,45,Hillsboro
15512,38,Hillsboro
15513,11,Hillsboro
15514,32,Hillsboro
15515,44,Hillsboro
15516,25,Hillsboro
15517,15,Hillsboro
15518,1,Hillsboro
15519,16,Hillsboro
15520,14,Hillsboro
15521,36,Hillsboro
15522,26,Hillsboro
15523,21,Hillsboro
15524,49,Hillsboro
15525,51,Hillsboro
15526,17,Hillsboro
15527,35,Hillsboro
15528,52,Hillsboro
15529,10,Hillsboro Beach
15530,34,Hillsborough
15531,30,Hillsborough
15532,5,Hillsborough
15533,37,Hillsdale
15534,53,Hillsdale
15535,17,Hillsdale
15536,34,Hillsdale
15537,15,Hillsdale
15538,33,Hillsdale
15539,52,Hillsdale
15540,31,Hillsdale
15541,23,Hillsdale
15542,14,Hillsdale
15543,26,Hillsdale
15544,14,Hillside
15545,31,Hillside
15546,3,Hillside
15547,6,Hillside
15548,33,Hillside Manor
15549,21,Hillsmere Shores
15550,43,Hillsview
15551,49,Hillsville
15552,24,Hilltop
15553,45,Hilltop
15554,17,Hilltop
15555,45,Hilltop Lakes
15556,24,Hillview
15557,14,Hillview
15558,18,Hillview
15559,5,Hilmar
15560,12,Hilo
15561,45,Hilshire Village
15562,5,Hilt
15563,33,Hilton
15564,42,Hilton Head Island
15565,11,Hiltonia
15566,25,Hinchcliff
15567,20,Hinckley
15568,46,Hinckley
15569,14,Hinckley
15570,24,Hinckley
15571,18,Hindman
15572,14,Hindsboro
15573,4,Hindsville
15574,31,Hi-Nella
15575,38,Hines
15576,10,Hines
15577,24,Hines
15578,52,Hines
15579,47,Hinesburg
15580,19,Hineston
15581,11,Hinesville
15582,22,Hingham
15583,52,Hingham
15584,27,Hingham
15585,5,Hinkley
15586,22,Hinsdale
15587,27,Hinsdale
15588,33,Hinsdale
15589,30,Hinsdale
15590,14,Hinsdale
15591,10,Hinson
15592,37,Hinton
15593,18,Hinton
15594,16,Hinton
15595,51,Hinton
15596,5,Hiouchi
15597,20,Hiram
15598,4,Hiram
15599,36,Hiram
15600,11,Hiram
15601,18,Hiseville
15602,43,Hisle
15603,1,Hissop
15604,37,Hitchcock
15605,45,Hitchcock
15606,43,Hitchcock
15607,18,Hitchins
15608,37,Hitchita
15609,45,Hitchland
15610,16,Hiteman
15611,17,Hitschmann
15612,24,Hitterdal
15613,25,Hiwannee
15614,4,Hiwasse
15615,49,Hiwassee
15616,34,Hiwassee
15617,44,Hixson
15618,52,Hixton
15619,12,Ho‘olehua
15620,49,Hoadly
15621,15,Hoagland
15622,53,Hoback
15623,45,Hoban
15624,37,Hobart
15625,50,Hobart
15626,52,Hobart
15627,33,Hobart
15628,15,Hobart
15629,32,Hobbs
15630,10,Hobe Sound
15631,26,Hoberg
15632,5,Hobergs
15633,34,Hobgood
15634,11,Hoboken
15635,31,Hoboken
15636,1,Hobson
15637,27,Hobson
15638,18,Hobson
15639,1,Hobson City
15640,34,Hobucken
15641,45,Hochheim
15642,8,Hockessin
15643,36,Hockingport
15644,50,Hockinson
15645,45,Hockley
15646,20,Hodgdon
15647,5,Hodge
15648,19,Hodge
15649,18,Hodgenville
15650,42,Hodges
15651,1,Hodges
15652,27,Hodges
15653,51,Hodgesville
15654,14,Hodgkins
15655,6,Hoehne
15656,37,Hoffman
15657,33,Hoffman
15658,14,Hoffman
15659,34,Hoffman
15660,24,Hoffman
15661,14,Hoffman Estates
15662,33,Hogansburg
15663,11,Hogansville
15664,2,Hogatza
15665,27,Hogeland
15666,44,Hohenwald
15667,31,Ho-Ho-Kus
15668,17,Hoisington
15669,24,Hokah
15670,1,Hokes Bluff
15671,43,Holabird
15672,14,Holbrook
15673,3,Holbrook
15674,13,Holbrook
15675,28,Holbrook
15676,22,Holbrook
15677,33,Holbrook
15678,29,Holbrook Junction
15679,25,Holcomb
15680,17,Holcomb
15681,26,Holcomb
15682,52,Holcombe
15683,25,Holcut
15684,22,Holden
15685,20,Holden
15686,46,Holden
15687,26,Holden
15688,51,Holden
15689,34,Holden Beach
15690,37,Holdenville
15691,10,Holder
15692,14,Holder
15693,30,Holderness
15694,24,Holdingford
15695,28,Holdrege
15696,36,Holgate
15697,10,Holiday
15698,45,Holiday Beach
15699,36,Holiday City
15700,14,Holiday Hills
15701,36,Holiday Lakes
15702,45,Holiday Lakes
15703,14,Holiday Shores
15704,2,Holikachuk
15705,44,Holladay
15706,46,Holladay
15707,45,Holland
15708,11,Holland
15709,47,Holland
15710,52,Holland
15711,38,Holland
15712,39,Holland
15713,36,Holland
15714,26,Holland
15715,15,Holland
15716,4,Holland
15717,33,Holland
15718,22,Holland
15719,23,Holland
15720,24,Holland
15721,16,Holland
15722,33,Holland Patent
15723,52,Hollandale
15724,24,Hollandale
15725,25,Hollandale
15726,15,Hollandsburg
15727,36,Hollansburg
15728,17,Hollenberg
15729,33,Holley
15730,10,Holley
15731,38,Holley
15732,45,Holliday
15733,26,Holliday
15734,39,Hollidaysburg
15735,49,Hollins
15736,1,Hollins
15737,2,Hollis
15738,37,Hollis
15739,4,Hollis
15740,30,Hollis
15741,1,Hollis Crossroads
15742,5,Hollister
15743,13,Hollister
15744,37,Hollister
15745,34,Hollister
15746,52,Hollister
15747,26,Hollister
15748,22,Holliston
15749,18,Hollow Creek
15750,44,Hollow Rock
15751,36,Holloway
15752,24,Holloway
15753,8,Holloway Terrace
15754,14,Hollowayville
15755,23,Holly
15756,6,Holly
15757,50,Holly
15758,19,Holly Beach
15759,25,Holly Bluff
15760,4,Holly Grove
15761,42,Holly Hill
15762,10,Holly Hill
15763,8,Holly Oak
15764,1,Holly Pond
15765,34,Holly Ridge
15766,34,Holly Springs
15767,25,Holly Springs
15768,11,Holly Springs
15769,4,Holly Springs
15770,18,Hollyhill
15771,49,Hollymead
15772,18,Hollyvilla
15773,1,Hollywood
15774,10,Hollywood
15775,42,Hollywood
15776,11,Hollywood
15777,21,Hollywood
15778,32,Hollywood
15779,25,Hollywood
15780,26,Hollywood
15781,5,Hollywood
15782,14,Hollywood Heights
15783,45,Hollywood Park
15784,32,Holman
15785,31,Holmdel
15786,52,Holmen
15787,10,Holmes Beach
15788,24,Holmes City
15789,25,Holmesville
15790,28,Holmesville
15791,36,Holmesville
15792,10,Holopaw
15793,28,Holstein
15794,16,Holstein
15795,24,Holt
15796,26,Holt
15797,23,Holt
15798,1,Holt
15799,10,Holt
15800,27,Holt
15801,23,Holton
15802,15,Holton
15803,17,Holton
15804,44,Holts Corner
15805,26,Holts Summit
15806,33,Holtsville
15807,1,Holtville
15808,5,Holtville
15809,39,Holtwood
15810,12,Holualoa
15811,2,Holy Cross
15812,16,Holy Cross
15813,22,Holyoke
15814,6,Holyoke
15815,24,Holyoke
15816,17,Holyrood
15817,50,Home
15818,17,Home
15819,5,Home Garden
15820,5,Home Gardens
15821,39,Homeacre
15822,13,Homedale
15823,10,Homeland
15824,5,Homeland
15825,11,Homeland
15826,42,Homeland Park
15827,28,Homer
15828,14,Homer
15829,23,Homer
15830,11,Homer
15831,19,Homer
15832,33,Homer
15833,24,Homer
15834,2,Homer
15835,39,Homer City
15836,14,Homer Glen
15837,11,Homerville
15838,10,Homestead
15839,26,Homestead
15840,39,Homestead
15841,16,Homestead
15842,38,Homestead
15843,27,Homestead
15844,15,Homestead
15845,37,Homestead
15846,31,Homestead Park
15847,5,Homestead Valley
15848,26,Homestown
15849,14,Hometown
15850,39,Hometown
15851,39,Homeville
15852,17,Homewood
15853,42,Homewood
15854,39,Homewood
15855,14,Homewood
15856,1,Homewood
15857,36,Homeworth
15858,37,Hominy
15859,10,Homosassa
15860,10,Homosassa Springs
15861,4,Hon
15862,49,Honaker
15863,12,Honalo
15864,5,Honcut
15865,5,Honda
15866,3,Hon-Dah
15867,45,Hondo
15868,32,Hondo
15869,42,Honea Path
15870,33,Honeoye
15871,33,Honeoye Falls
15872,39,Honesdale
15873,39,Honey Brook
15874,45,Honey Grove
15875,45,Honey Island
15876,5,Honeydew
15877,46,Honeyville
15878,10,Honeyville
15879,37,Honobia
15880,12,Honoka'a
15881,12,Honokahua
15882,12,Honolulu
15883,12,Honomu
15884,23,Honor
15885,1,Honoraville
15886,12,Honu‘apo
15887,5,Hood
15888,50,Hood
15889,38,Hood River
15890,50,Hoodsport
15891,14,Hookdale
15892,37,Hooker
15893,34,Hookerton
15894,45,Hooks
15895,30,Hooksett
15896,39,Hookstown
15897,2,Hoonah
15898,5,Hoopa
15899,50,Hooper
15900,23,Hooper
15901,46,Hooper
15902,6,Hooper
15903,28,Hooper
15904,2,Hooper Bay
15905,34,Hoopers Creek
15906,21,Hoopersville
15907,14,Hoopeston
15908,35,Hoople
15909,14,Hooppole
15910,33,Hoosick
15911,33,Hoosick Falls
15912,36,Hooven
15913,43,Hoover
15914,26,Hoover
15915,45,Hoover
15916,1,Hoover
15917,51,Hooverson Heights
15918,39,Hooversville
15919,39,Hop Bottom
15920,31,Hopatcong
15921,35,Hope
15922,17,Hope
15923,4,Hope
15924,15,Hope
15925,33,Hope
15926,23,Hope
15927,24,Hope
15928,20,Hope
15929,3,Hope
15930,2,Hope
15931,31,Hope
15932,32,Hope
15933,13,Hope
15934,34,Hope Mills
15935,41,Hope Valley
15936,22,Hopedale
15937,36,Hopedale
15938,14,Hopedale
15939,19,Hopedale
15940,18,Hopeful Heights
15941,39,Hopeland
15942,37,Hopeton
15943,17,Hopewell
15944,25,Hopewell
15945,14,Hopewell
15946,44,Hopewell
15947,31,Hopewell
15948,49,Hopewell
15949,39,Hopewell
15950,33,Hopewell Junction
15951,26,Hopkins
15952,24,Hopkins
15953,23,Hopkins
15954,42,Hopkins
15955,14,Hopkins Park
15956,18,Hopkinsville
15957,36,Hopkinsville
15958,33,Hopkinton
15959,41,Hopkinton
15960,30,Hopkinton
15961,16,Hopkinton
15962,22,Hopkinton
15963,5,Hopland
15964,4,Hopper
15965,39,Hopwood
15966,50,Hoquiam
15967,17,Horace
15968,35,Horace
15969,4,Horatio
15970,42,Horatio
15971,14,Horatio Gardens
15972,14,Hord
15973,28,Hordville
15974,52,Horicon
15975,26,Horine
15976,45,Horizon City
15977,40,Hormigueros
15978,3,Horn
15979,1,Horn Hill
15980,25,Horn Lake
15981,44,Hornbeak
15982,19,Hornbeck
15983,5,Hornbrook
15984,33,Hornby
15985,33,Hornell
15986,31,Hornerstown
15987,26,Hornersville
15988,16,Hornick
15989,5,Hornitos
15990,11,Horns
15991,44,Hornsby
15992,45,Hornsby Bend
15993,49,Horntown
15994,37,Horntown
15995,42,Horrel Hill
15996,18,Horse Branch
15997,18,Horse Cave
15998,53,Horse Creek
15999,49,Horse Pasture
16000,34,Horse Shoe
16001,21,Horsehead
16002,33,Horseheads
16003,45,Horseshoe Bay
16004,10,Horseshoe Beach
16005,4,Horseshoe Bend
16006,13,Horseshoe Bend
16007,45,Horseshoe Bend
16008,4,Horseshoe Lake
16009,11,Hortense
16010,27,Horton
16011,26,Horton
16012,17,Horton
16013,23,Horton Bay
16014,33,Hortonville
16015,52,Hortonville
16016,11,Hoschton
16017,10,Hosford
16018,38,Hoskins
16019,45,Hoskins
16020,28,Hoskins
16021,18,Hoskinston
16022,43,Hosmer
16023,16,Hospers
16024,19,Hosston
16025,39,Hostetter
16026,49,Hot Springs
16027,13,Hot Springs
16028,27,Hot Springs
16029,34,Hot Springs
16030,4,Hot Springs
16031,43,Hot Springs
16032,32,Hot Springs Landing
16033,4,Hot Springs Village
16034,6,Hot Sulphur Springs
16035,6,Hotchkiss
16036,3,Hotevilla
16037,3,Houck
16038,37,Hough
16039,50,Houghton
16040,33,Houghton
16041,23,Houghton
16042,16,Houghton
16043,23,Houghton Lake
16044,20,Houlton
16045,52,Houlton
16046,19,Houma
16047,45,Houmont Park
16048,22,Housatonic
16049,32,House
16050,26,House Springs
16051,2,Houston
16052,45,Houston
16053,10,Houston
16054,39,Houston
16055,24,Houston
16056,8,Houston
16057,26,Houston
16058,4,Houston
16059,25,Houston
16060,26,Houston Lake
16061,26,Houstonia
16062,39,Houtzdale
16063,43,Hoven
16064,24,Hovland
16065,33,Howard
16066,25,Howard
16067,52,Howard
16068,6,Howard
16069,36,Howard
16070,11,Howard
16072,39,Howard
16073,43,Howard
16074,17,Howard
16075,23,Howard City
16076,24,Howard Lake
16077,52,Howards Grove
16078,18,Howardstown
16079,26,Howardville
16080,45,Howardwick
16081,37,Howe
16082,45,Howe
16083,15,Howe
16084,28,Howe
16085,44,Howell
16086,11,Howell
16087,46,Howell
16088,23,Howell
16089,4,Howell
16090,28,Howells
16091,43,Howes
16092,26,Howes Mill
16093,15,Howesville
16094,10,Howey-in-the-Hills
16095,25,Howison
16096,45,Howland
16097,20,Howland
16098,17,Hoxie
16099,4,Hoxie
16100,14,Hoyleton
16101,17,Hoyt
16102,37,Hoyt
16103,27,Hoyt
16104,6,Hoyt
16105,24,Hoyt Lakes
16106,46,Hoytsville
16107,36,Hoytville
16108,3,Huachuca City
16109,45,Hubbard
16110,38,Hubbard
16111,24,Hubbard
16112,28,Hubbard
16113,16,Hubbard
16114,36,Hubbard
16115,23,Hubbard Lake
16116,22,Hubbardston
16117,23,Hubbardston
16118,47,Hubbardton
16119,28,Hubbell
16120,23,Hubbell
16121,11,Huber
16122,36,Huber Heights
16123,36,Huber Ridge
16124,39,Hublersburg
16125,45,Huckabay
16126,18,Huddy
16127,18,Hudson
16128,21,Hudson
16129,19,Hudson
16130,45,Hudson
16131,53,Hudson
16132,6,Hudson
16133,20,Hudson
16134,16,Hudson
16135,36,Hudson
16136,17,Hudson
16137,23,Hudson
16138,22,Hudson
16139,30,Hudson
16140,43,Hudson
16141,52,Hudson
16142,33,Hudson
16143,14,Hudson
16144,15,Hudson
16145,10,Hudson
16146,34,Hudson
16147,45,Hudson Bend
16148,33,Hudson Falls
16149,15,Hudson Lake
16150,45,Hudson Oaks
16151,25,Hudsonville
16152,23,Hudsonville
16153,13,Huetter
16154,14,Huey
16155,1,Hueytown
16156,45,Huffman
16157,42,Huger
16158,10,Hugh
16159,2,Hughes
16160,4,Hughes
16161,45,Hughes Springs
16162,39,Hughestown
16163,39,Hughesville
16164,21,Hughesville
16165,26,Hughesville
16166,27,Hughesville
16167,5,Hughson
16168,37,Hugo
16169,6,Hugo
16170,24,Hugo
16171,17,Hugoton
16172,1,Huguley
16173,37,Hulah
16174,23,Hulbert
16175,37,Hulbert
16176,53,Hulett
16177,10,Hull
16178,45,Hull
16179,11,Hull
16180,14,Hull
16181,16,Hull
16182,22,Hull
16183,39,Hulmeville
16184,40,Humacao
16185,26,Humansville
16186,22,Humarock
16187,52,Humbird
16188,45,Humble
16189,32,Humble City
16190,52,Humboldt
16191,29,Humboldt
16192,24,Humboldt
16193,28,Humboldt
16194,17,Humboldt
16195,16,Humboldt
16196,43,Humboldt
16197,14,Humboldt
16198,44,Humboldt
16199,29,Humboldt River Ranch
16200,33,Hume
16201,14,Hume
16202,26,Hume
16203,16,Humeston
16204,39,Hummels Wharf
16205,39,Hummelstown
16206,4,Humnoke
16207,4,Humphrey
16208,28,Humphrey
16209,33,Humphrey
16210,13,Humphrey
16211,37,Humphreys
16212,26,Humphreys
16213,50,Humptulips
16214,51,Hundred
16215,45,Hungerford
16216,27,Hungry Horse
16217,39,Hunker
16218,26,Hunnewell
16219,17,Hunnewell
16220,45,Hunt
16221,33,Hunt
16222,37,Hunter
16223,1,Hunter
16224,26,Hunter
16225,45,Hunter
16226,17,Hunter
16227,35,Hunter
16228,33,Hunter
16229,4,Hunter
16230,44,Hunter
16231,36,Hunterdon
16232,50,Hunters
16233,45,Hunters Creek Village
16234,39,Hunterstown
16235,51,Huntersville
16236,34,Huntersville
16237,15,Huntertown
16238,36,Hunting Valley
16239,15,Huntingburg
16240,39,Huntingdon
16241,44,Huntingdon
16242,4,Huntington
16243,33,Huntington
16244,15,Huntington
16245,51,Huntington
16246,49,Huntington
16247,22,Huntington
16248,16,Huntington
16249,45,Huntington
16250,46,Huntington
16251,38,Huntington
16252,47,Huntington
16253,33,Huntington Bay
16254,5,Huntington Beach
16255,5,Huntington Park
16256,33,Huntington Station
16257,23,Huntington Woods
16258,21,Huntingtown
16259,44,Huntland
16260,26,Huntleigh
16261,27,Huntley
16262,53,Huntley
16263,28,Huntley
16264,14,Huntley
16265,24,Huntley
16266,45,Huntoon
16267,50,Hunts Point
16268,26,Huntsdale
16269,36,Huntsville
16270,1,Huntsville
16271,4,Huntsville
16272,44,Huntsville
16273,26,Huntsville
16274,46,Huntsville
16275,45,Huntsville
16276,50,Huntsville
16278,18,Huntsville
16279,26,Hurdland
16280,34,Hurdle Mills
16281,35,Hurdsfield
16282,31,Hurdtown
16283,31,Hurffville
16284,49,Hurley
16285,32,Hurley
16286,52,Hurley
16287,33,Hurley
16288,43,Hurley
16289,26,Hurley
16290,25,Hurley
16291,21,Hurlock
16292,36,Huron
16293,17,Huron
16294,43,Huron
16295,5,Huron
16296,33,Huron
16297,15,Huron
16298,23,Huron Beach
16299,46,Hurricane
16300,51,Hurricane
16301,14,Hurst
16302,45,Hurst
16303,18,Hurstbourne
16304,18,Hurstbourne Acres
16305,16,Hurstville
16306,49,Hurt
16307,1,Hurtsboro
16308,17,Huscher
16309,25,Hushpuckena
16310,2,Huslia
16311,27,Huson
16312,19,Husser
16313,52,Hustisford
16314,52,Hustler
16315,13,Huston
16316,18,Hustonville
16317,50,Husum
16318,11,Hutchins
16319,16,Hutchins
16320,45,Hutchins
16321,17,Hutchinson
16322,24,Hutchinson
16323,51,Hutchinson
16324,10,Hutchinson Island South
16325,14,Hutsonville
16326,4,Huttig
16327,45,Hutto
16328,21,Hutton
16329,19,Hutton
16330,51,Huttonsville
16331,1,Huxford
16332,16,Huxley
16333,45,Huxley
16334,50,Hyak
16335,5,Hyampom
16336,22,Hyannis
16337,28,Hyannis
16338,21,Hyattsville
16339,53,Hyattville
16340,1,Hybart
16341,49,Hybla Valley
16342,2,Hydaburg
16343,39,Hyde
16344,39,Hyde Park
16345,47,Hyde Park
16346,46,Hyde Park
16347,33,Hyde Park
16349,18,Hyden
16350,3,Hyder
16351,2,Hyder
16352,5,Hydesville
16353,39,Hydetown
16354,37,Hydro
16355,45,Hye
16356,6,Hygiene
16357,17,Hymer
16358,15,Hymera
16359,39,Hyndman
16360,10,Hypoluxo
16361,46,Hyrum
16362,27,Hysham
16363,1,Hytop
16364,51,Iaeger
16365,45,Iago
16366,26,Iantha
16367,45,Iatan
16368,26,Iatan
16369,46,Ibapah
16370,36,Iberia
16371,26,Iberia
16372,19,Iberville
16373,34,Icard
16374,39,Ickesburg
16375,16,Iconium
16376,23,Ida
16377,4,Ida
16378,19,Ida
16379,16,Ida Grove
16380,18,Ida May
16381,37,Idabel
16382,13,Idaho City
16383,13,Idaho Falls
16384,6,Idaho Springs
16385,6,Idalia
16386,45,Idalou
16387,51,Idamay
16388,17,Idana
16389,38,Idanha
16390,39,Idaville
16391,15,Idaville
16392,43,Ideal
16393,11,Ideal
16394,1,Ider
16395,6,Idledale
16396,5,Idlewild
16397,18,Idlewild
16398,23,Idlewild
16399,38,Idleyld Park
16400,13,Idmon
16401,5,Idria
16402,5,Idyllwild
16403,14,Idylside
16404,49,Idylwood
16405,2,Igiugig
16406,43,Igloo
16407,6,Ignacio
16408,5,Ignacio
16409,5,Igo
16410,24,Ihlen
16411,2,Ikatan
16412,11,Ila
16413,21,Ilchester
16414,32,Ilfeld
16415,27,Iliad
16416,2,Iliamna
16417,6,Iliff
16418,33,Ilion
16419,14,Illinois City
16420,14,Illiopolis
16421,26,Illmo
16422,50,Ilwaco
16423,40,Imbéry
16424,38,Imbler
16425,4,Imboden
16426,14,Imbs
16427,43,Imlay
16428,29,Imlay
16429,23,Imlay City
16430,31,Imlaystown
16431,10,Immokalee
16432,16,Imogene
16433,45,Impact
16434,39,Imperial
16435,28,Imperial
16436,26,Imperial
16437,5,Imperial
16438,45,Imperial
16439,5,Imperial Beach
16440,14,Ina
16441,45,Inadale
16442,28,Inavale
16443,50,Inchelium
16444,29,Incline Village
16445,45,Independence
16446,25,Independence
16447,33,Independence
16448,46,Independence
16449,19,Independence
16450,5,Independence
16451,38,Independence
16452,18,Independence
16453,49,Independence
16454,24,Independence
16455,16,Independence
16456,26,Independence
16457,17,Independence
16458,52,Independence
16459,36,Independence
16460,31,Independence Corner
16461,15,Independence Hill
16462,49,Independent Hill
16463,50,Index
16464,45,India
16465,42,India Hook
16466,37,Indiahoma
16467,10,Indialantic
16468,34,Indian Beach
16469,14,Indian Creek
16470,10,Indian Creek Village
16471,5,Indian Falls
16472,10,Indian Harbour Beach
16473,21,Indian Head
16474,14,Indian Head Park
16475,15,Indian Heights
16476,18,Indian Hills
16477,6,Indian Hills
16478,32,Indian Hills
16479,45,Indian Lake
16480,33,Indian Lake
16481,39,Indian Lake
16482,44,Indian Mound
16483,10,Indian Pass
16484,26,Indian Point
16485,23,Indian River
16486,10,Indian River City
16487,10,Indian River Shores
16488,10,Indian Rocks Beach
16489,10,Indian Shores
16490,29,Indian Springs
16491,11,Indian Springs
16492,45,Indian Springs
16493,21,Indian Springs
16494,36,Indian Springs
16495,15,Indian Springs
16496,1,Indian Springs Village
16497,34,Indian Trail
16498,13,Indian Valley
16499,19,Indian Village
16500,15,Indian Village
16501,5,Indian Wells
16502,3,Indian Wells
16503,39,Indiana
16504,15,Indianapolis
16505,37,Indianapolis
16506,46,Indianola
16507,45,Indianola
16508,39,Indianola
16509,37,Indianola
16510,5,Indianola
16511,16,Indianola
16512,28,Indianola
16513,50,Indianola
16514,25,Indianola
16515,14,Indianola
16516,10,Indiantown
16517,23,Indiantown
16518,5,Indio
16519,5,Indio Hills
16520,40,Indios
16521,10,Indrio
16522,24,Indus
16523,17,Industry
16524,39,Industry
16525,45,Industry
16526,5,Industry
16527,14,Industry
16529,18,Inez
16530,45,Inez
16531,15,Ingalls
16532,4,Ingalls
16533,17,Ingalls
16534,23,Ingalls
16535,14,Ingalls Park
16536,40,Ingenio
16537,24,Inger
16538,37,Ingersoll
16539,15,Inglefield
16540,21,Ingleside
16541,51,Ingleside
16542,45,Ingleside
16543,45,Ingleside on the Bay
16544,45,Ingleside On-the-Bay
16545,28,Inglewood
16546,5,Inglewood
16547,10,Inglis
16548,34,Ingold
16549,27,Ingomar
16550,25,Ingomar
16551,5,Ingot
16552,14,Ingraham
16553,49,Ingram
16554,45,Ingram
16555,52,Ingram
16556,39,Ingram
16557,24,Inguadona
16558,13,Inkom
16559,35,Inkster
16560,23,Inkster
16561,28,Inland
16562,33,Inlet
16563,11,Inman
16564,17,Inman
16565,42,Inman
16566,28,Inman
16567,42,Inman Mills
16568,19,Innis
16569,49,Innsbrook
16570,26,Innsbrook
16571,37,Inola
16572,52,Institute
16573,27,Intake
16574,10,Intercession City
16575,39,Intercourse
16576,43,Interior
16577,10,Interlachen
16578,5,Interlaken
16579,31,Interlaken
16580,33,Interlaken
16581,23,Interlochen
16582,24,International Falls
16583,19,Intracoastal City
16584,24,Inver Grove Heights
16585,5,Inverness
16586,27,Inverness
16587,10,Inverness
16588,25,Inverness
16589,14,Inverness
16590,1,Inverness
16592,10,Inwood
16593,16,Inwood
16594,33,Inwood
16595,51,Inwood
16596,5,Inyokern
16597,14,Iola
16598,39,Iola
16599,52,Iola
16600,17,Iola
16601,45,Iola
16602,15,Iona
16603,43,Iona
16604,24,Iona
16605,13,Iona
16606,5,Ione
16607,38,Ione
16608,29,Ione
16609,50,Ione
16610,17,Ionia
16611,26,Ionia
16612,16,Ionia
16613,23,Ionia
16614,19,Iota
16615,19,Iowa
16616,16,Iowa City
16617,45,Iowa Colony
16618,16,Iowa Falls
16619,45,Iowa Park
16620,17,Iowa Point
16621,14,Ipava
16622,22,Ipswich
16623,43,Ipswich
16624,16,Ira
16625,33,Ira
16626,45,Ira
16627,47,Ira
16628,45,Iraan
16629,47,Irasburg
16630,50,Irby
16631,45,Iredell
16632,51,Ireland
16633,26,Irena
16634,43,Irene
16635,45,Irene
16636,16,Ireton
16637,52,Irma
16638,42,Irmo
16639,52,Iron Belt
16640,44,Iron City
16641,11,Iron City
16642,44,Iron City (historical)
16643,49,Iron Gate
16644,26,Iron Gates
16645,18,Iron Hill
16646,24,Iron Junction
16647,43,Iron Lightning
16648,26,Iron Mountain
16649,23,Iron Mountain
16650,26,Iron Mountain Lake
16651,52,Iron Ridge
16652,23,Iron River
16653,52,Iron River
16654,3,Iron Springs
16655,4,Iron Springs
16656,46,Iron Springs
16657,34,Iron Station
16658,1,Ironaton
16659,6,Irondale
16660,50,Irondale
16661,26,Irondale
16662,36,Irondale
16663,1,Irondale
16664,33,Irondequoit
16665,31,Ironia
16666,38,Ironside
16667,45,Ironton
16668,23,Ironton
16669,52,Ironton
16670,26,Ironton
16671,36,Ironton
16672,24,Ironton
16673,23,Ironwood
16674,43,Iroquois
16675,14,Iroquois
16676,38,Irrigon
16677,5,Irvine
16678,18,Irvine
16679,14,Irving
16680,45,Irving
16681,52,Irving
16682,31,Irvington
16683,28,Irvington
16684,16,Irvington
16685,14,Irvington
16686,18,Irvington
16687,33,Irvington
16688,49,Irvington
16689,39,Irvona
16690,39,Irwin
16691,16,Irwin
16692,42,Irwin
16693,14,Irwin
16694,13,Irwin
16695,26,Irwin
16696,5,Irwin
16697,5,Irwindale
16698,11,Irwinton
16699,11,Irwinville
16700,17,Isabel
16701,43,Isabel
16702,40,Isabela
16703,37,Isabella
16704,24,Isabella
16705,24,Isanti
16706,1,Isbell
16707,33,Ischua
16708,39,Iselin
16709,31,Iselin
16710,23,Ishpeming
16711,45,Isla
16712,5,Isla Vista
16713,10,Islamorada
16714,18,Island
16715,38,Island City
16716,18,Island City
16717,20,Island Falls
16718,10,Island Grove
16719,31,Island Heights
16720,14,Island Lake
16721,5,Island Mountain
16722,13,Island Park
16723,33,Island Park
16724,47,Island Pond
16725,50,Island View
16726,24,Island View
16727,33,Islandia
16728,42,Islandton
16729,24,Isle
16730,20,Isle au Haut
16731,11,Isle of Hope
16732,42,Isle of Palms
16733,49,Isle of Wight
16734,29,Islen
16735,20,Islesboro
16736,32,Isleta
16737,32,Isleta Pueblo
16738,5,Isleton
16739,22,Islington
16740,33,Islip
16741,33,Islip Terrace
16742,27,Ismay
16743,25,Isola
16744,50,Issaquah
16745,10,Istachatta
16746,10,Italia
16747,45,Italy
16748,33,Italy
16749,14,Itasca
16750,45,Itasca
16751,28,Ithaca
16752,36,Ithaca
16753,23,Ithaca
16754,33,Ithaca
16755,52,Ithaca
16756,25,Itta Bena
16757,25,Iuka
16758,14,Iuka
16759,17,Iuka
16760,42,Iva
16761,1,Ivalee
16762,4,Ivan
16763,45,Ivan
16764,14,Ivanhoe
16765,49,Ivanhoe
16766,5,Ivanhoe
16767,34,Ivanhoe
16768,24,Ivanhoe
16769,45,Ivanhoe North
16770,2,Ivanof Bay
16771,5,Ivanpah
16772,14,Ivesdale
16773,11,Ivey
16774,46,Ivins
16775,49,Ivor
16776,49,Ivy
16777,51,Ivydale
16778,39,Ivyland
16779,37,IXL
16780,52,Ixonia
16781,10,Izagora
